,Sex,State,Age Group,Year,Deaths_x,Population,Crude Rate_x,Deaths_y,Crude Rate_y
51435,Males,New Mexico,15-19 yrs,2017.0,0,71131,0.0,0,0.0
51436,Females,New Mexico,15-19 yrs,2017.0,0,67846,0.0,0,0.0
51437,,New Mexico,15-19 yrs,2017.0,11,138977,7.91,11,7.91
51438,Males,New Mexico,20-24 yrs,2017.0,16,74962,21.34,20,26.68
51439,Females,New Mexico,20-24 yrs,2017.0,0,68840,0.0,0,0.0
51440,,New Mexico,20-24 yrs,2017.0,S,143802,0.0,S,0.0
51441,Males,New Mexico,25-29 yrs,2017.0,15,74978,20.01,19,25.34
51442,Females,New Mexico,25-29 yrs,2017.0,0,69164,0.0,0,0.0
51443,,New Mexico,25-29 yrs,2017.0,S,144142,0.0,S,0.0
51444,Males,New Mexico,30-34 yrs,2017.0,11,70743,15.55,16,22.62
51445,Females,New Mexico,30-34 yrs,2017.0,0,67047,0.0,0,0.0
51446,,New Mexico,30-34 yrs,2017.0,S,137790,0.0,S,0.0
51447,Males,New Mexico,35-39 yrs,2017.0,10,65866,15.18,13,19.74
51448,Females,New Mexico,35-39 yrs,2017.0,0,64175,0.0,0,0.0
51449,,New Mexico,35-39 yrs,2017.0,S,130041,0.0,S,0.0
51450,Males,New Mexico,40-44 yrs,2017.0,11,57700,19.06,13,22.53
51451,Females,New Mexico,40-44 yrs,2017.0,0,58214,0.0,0,0.0
51452,,New Mexico,40-44 yrs,2017.0,S,115914,0.0,S,0.0
51453,Males,New Mexico,45-49 yrs,2017.0,0,59095,0.0,12,20.31
51454,Females,New Mexico,45-49 yrs,2017.0,0,60664,0.0,0,0.0
51455,,New Mexico,45-49 yrs,2017.0,12,119759,10.02,S,0.0
51456,Males,New Mexico,50-54 yrs,2017.0,0,61268,0.0,11,17.95
51457,Females,New Mexico,50-54 yrs,2017.0,0,64629,0.0,0,0.0
51458,,New Mexico,50-54 yrs,2017.0,0,125897,0.0,S,0.0
51459,Males,New Mexico,55-59 yrs,2017.0,0,67883,0.0,12,17.68
51460,Females,New Mexico,55-59 yrs,2017.0,0,72711,0.0,0,0.0
51461,,New Mexico,55-59 yrs,2017.0,0,140594,0.0,S,0.0
51462,Males,New Mexico,60-64 yrs,2017.0,0,63286,0.0,0,0.0
51463,Females,New Mexico,60-64 yrs,2017.0,0,70810,0.0,0,0.0
51464,,New Mexico,60-64 yrs,2017.0,0,134096,0.0,12,8.95
51465,Males,New Mexico,65-69 yrs,2017.0,0,56782,0.0,0,0.0
51466,Females,New Mexico,65-69 yrs,2017.0,0,63249,0.0,0,0.0
51467,,New Mexico,65-69 yrs,2017.0,0,120031,0.0,0,0.0
51468,Males,New Mexico,70-74 yrs,2017.0,0,42849,0.0,0,0.0
51469,Females,New Mexico,70-74 yrs,2017.0,0,47916,0.0,0,0.0
51470,,New Mexico,70-74 yrs,2017.0,0,90765,0.0,0,0.0
51471,Males,New Mexico,75-79 yrs,2017.0,0,28013,0.0,0,0.0
51472,Females,New Mexico,75-79 yrs,2017.0,0,33054,0.0,0,0.0
51473,,New Mexico,75-79 yrs,2017.0,0,61067,0.0,0,0.0
51474,Males,New Mexico,80-84 yrs,2017.0,0,18151,0.0,0,0.0
51475,Females,New Mexico,80-84 yrs,2017.0,0,22596,0.0,0,0.0
51476,,New Mexico,80-84 yrs,2017.0,0,40747,0.0,0,0.0
51477,Males,New Mexico,85+ yrs,2017.0,0,15307,0.0,0,0.0
51478,Females,New Mexico,85+ yrs,2017.0,0,24684,0.0,0,0.0
51479,,New Mexico,85+ yrs,2017.0,0,39991,0.0,0,0.0
51480,Males,New York,00-04 yrs,2017.0,0,595973,0.0,0,0.0
51481,Females,New York,00-04 yrs,2017.0,0,568433,0.0,0,0.0
51482,,New York,00-04 yrs,2017.0,0,1164406,0.0,15,1.29
51483,Males,New York,05-09 yrs,2017.0,0,580252,0.0,0,0.0
51484,Females,New York,05-09 yrs,2017.0,0,554799,0.0,0,0.0
51485,,New York,05-09 yrs,2017.0,0,1135051,0.0,0,0.0
51486,Males,New York,10-14 yrs,2017.0,0,582593,0.0,0,0.0
51487,Females,New York,10-14 yrs,2017.0,0,558695,0.0,0,0.0
51488,,New York,10-14 yrs,2017.0,0,1141288,0.0,0,0.0
51489,Males,New York,15-19 yrs,2017.0,36,621884,5.79,47,7.56
51490,Females,New York,15-19 yrs,2017.0,0,600098,0.0,0,0.0
51491,,New York,15-19 yrs,2017.0,S,1221982,0.0,S,0.0
51492,Males,New York,20-24 yrs,2017.0,67,684286,9.79,87,12.71
51493,Females,New York,20-24 yrs,2017.0,0,680026,0.0,0,0.0
51494,,New York,20-24 yrs,2017.0,S,1364312,0.0,S,0.0
51495,Males,New York,25-29 yrs,2017.0,54,763248,7.08,80,10.48
51496,Females,New York,25-29 yrs,2017.0,0,762735,0.0,14,1.84
51497,,New York,25-29 yrs,2017.0,S,1525983,0.0,94,6.16
51498,Males,New York,30-34 yrs,2017.0,43,704905,6.1,63,8.94
51499,Females,New York,30-34 yrs,2017.0,0,706031,0.0,10,1.42
51500,,New York,30-34 yrs,2017.0,S,1410936,0.0,73,5.17
51501,Males,New York,35-39 yrs,2017.0,31,635317,4.88,45,7.08
51502,Females,New York,35-39 yrs,2017.0,0,650645,0.0,12,1.84
51503,,New York,35-39 yrs,2017.0,S,1285962,0.0,57,4.43
51504,Males,New York,40-44 yrs,2017.0,12,578357,2.07,30,5.19
51505,Females,New York,40-44 yrs,2017.0,0,601518,0.0,0,0.0
51506,,New York,40-44 yrs,2017.0,S,1179875,0.0,S,0.0
51507,Males,New York,45-49 yrs,2017.0,17,629538,2.7,33,5.24
51508,Females,New York,45-49 yrs,2017.0,0,661197,0.0,13,1.97
51509,,New York,45-49 yrs,2017.0,S,1290735,0.0,46,3.56
51510,Males,New York,50-54 yrs,2017.0,0,661449,0.0,22,3.33
51511,Females,New York,50-54 yrs,2017.0,0,705026,0.0,11,1.56
51512,,New York,50-54 yrs,2017.0,11,1366475,0.8,33,2.41
51513,Males,New York,55-59 yrs,2017.0,0,662408,0.0,22,3.32
51514,Females,New York,55-59 yrs,2017.0,0,713765,0.0,12,1.68
51515,,New York,55-59 yrs,2017.0,0,1376173,0.0,34,2.47
51516,Males,New York,60-64 yrs,2017.0,0,581933,0.0,11,1.89
51517,Females,New York,60-64 yrs,2017.0,0,642095,0.0,0,0.0
51518,,New York,60-64 yrs,2017.0,0,1224028,0.0,S,0.0
51519,Males,New York,65-69 yrs,2017.0,0,471772,0.0,11,2.33
51520,Females,New York,65-69 yrs,2017.0,0,544219,0.0,0,0.0
51521,,New York,65-69 yrs,2017.0,0,1015991,0.0,S,0.0
51522,Males,New York,70-74 yrs,2017.0,0,344874,0.0,0,0.0
51523,Females,New York,70-74 yrs,2017.0,0,424083,0.0,0,0.0
51524,,New York,70-74 yrs,2017.0,0,768957,0.0,0,0.0
51525,Males,New York,75-79 yrs,2017.0,0,229749,0.0,0,0.0
51526,Females,New York,75-79 yrs,2017.0,0,307711,0.0,0,0.0
51527,,New York,75-79 yrs,2017.0,0,537460,0.0,0,0.0
51528,Males,New York,80-84 yrs,2017.0,0,154911,0.0,0,0.0
51529,Females,New York,80-84 yrs,2017.0,0,228531,0.0,0,0.0
51530,,New York,80-84 yrs,2017.0,0,383442,0.0,0,0.0
51531,Males,New York,85+ yrs,2017.0,0,154013,0.0,0,0.0
51532,Females,New York,85+ yrs,2017.0,0,302330,0.0,0,0.0
51533,,New York,85+ yrs,2017.0,0,456343,0.0,0,0.0
51534,Males,North Carolina,00-04 yrs,2017.0,0,311460,0.0,13,4.17
51535,Females,North Carolina,00-04 yrs,2017.0,0,298253,0.0,11,3.69
51536,,North Carolina,00-04 yrs,2017.0,0,609713,0.0,24,3.94
51537,Males,North Carolina,05-09 yrs,2017.0,0,322385,0.0,0,0.0
51538,Females,North Carolina,05-09 yrs,2017.0,0,310665,0.0,0,0.0
51539,,North Carolina,05-09 yrs,2017.0,0,633050,0.0,0,0.0
51540,Males,North Carolina,10-14 yrs,2017.0,0,335927,0.0,0,0.0
51541,Females,North Carolina,10-14 yrs,2017.0,0,322735,0.0,0,0.0
51542,,North Carolina,10-14 yrs,2017.0,0,658662,0.0,0,0.0
51543,Males,North Carolina,15-19 yrs,2017.0,43,344666,12.48,49,14.22
51544,Females,North Carolina,15-19 yrs,2017.0,0,331778,0.0,0,0.0
51545,,North Carolina,15-19 yrs,2017.0,S,676444,0.0,S,0.0
51546,Males,North Carolina,20-24 yrs,2017.0,87,362558,24.0,89,24.55
51547,Females,North Carolina,20-24 yrs,2017.0,0,334435,0.0,11,3.29
51548,,North Carolina,20-24 yrs,2017.0,S,696993,0.0,100,14.35
51549,Males,North Carolina,25-29 yrs,2017.0,92,358557,25.66,97,27.05
51550,Females,North Carolina,25-29 yrs,2017.0,0,357172,0.0,11,3.08
51551,,North Carolina,25-29 yrs,2017.0,S,715729,0.0,108,15.09
51552,Males,North Carolina,30-34 yrs,2017.0,59,322231,18.31,62,19.24
51553,Females,North Carolina,30-34 yrs,2017.0,0,332287,0.0,13,3.91
51554,,North Carolina,30-34 yrs,2017.0,S,654518,0.0,75,11.46
51555,Males,North Carolina,35-39 yrs,2017.0,61,318127,19.17,75,23.58
51556,Females,North Carolina,35-39 yrs,2017.0,12,334237,3.59,19,5.68
51557,,North Carolina,35-39 yrs,2017.0,73,652364,11.19,94,14.41
51558,Males,North Carolina,40-44 yrs,2017.0,31,311566,9.95,40,12.84
51559,Females,North Carolina,40-44 yrs,2017.0,0,326748,0.0,0,0.0
51560,,North Carolina,40-44 yrs,2017.0,S,638314,0.0,S,0.0
51561,Males,North Carolina,45-49 yrs,2017.0,21,341750,6.14,29,8.49
51562,Females,North Carolina,45-49 yrs,2017.0,0,356429,0.0,0,0.0
51563,,North Carolina,45-49 yrs,2017.0,S,698179,0.0,S,0.0
51564,Males,North Carolina,50-54 yrs,2017.0,23,334103,6.88,29,8.68
51565,Females,North Carolina,50-54 yrs,2017.0,0,353227,0.0,11,3.11
51566,,North Carolina,50-54 yrs,2017.0,S,687330,0.0,40,5.82
51567,Males,North Carolina,55-59 yrs,2017.0,12,329908,3.64,19,5.76
51568,Females,North Carolina,55-59 yrs,2017.0,0,359507,0.0,0,0.0
51569,,North Carolina,55-59 yrs,2017.0,S,689415,0.0,S,0.0
51570,Males,North Carolina,60-64 yrs,2017.0,17,296040,5.74,23,7.77
51571,Females,North Carolina,60-64 yrs,2017.0,0,336223,0.0,0,0.0
51572,,North Carolina,60-64 yrs,2017.0,S,632263,0.0,S,0.0
51573,Males,North Carolina,65-69 yrs,2017.0,0,255063,0.0,14,5.49
51574,Females,North Carolina,65-69 yrs,2017.0,0,297283,0.0,0,0.0
51575,,North Carolina,65-69 yrs,2017.0,13,552346,2.35,S,0.0
51576,Males,North Carolina,70-74 yrs,2017.0,0,196829,0.0,0,0.0
51577,Females,North Carolina,70-74 yrs,2017.0,0,232306,0.0,0,0.0
51578,,North Carolina,70-74 yrs,2017.0,0,429135,0.0,0,0.0
51579,Males,North Carolina,75-79 yrs,2017.0,0,123398,0.0,0,0.0
51580,Females,North Carolina,75-79 yrs,2017.0,0,157239,0.0,0,0.0
51581,,North Carolina,75-79 yrs,2017.0,0,280637,0.0,0,0.0
51582,Males,North Carolina,80-84 yrs,2017.0,0,75967,0.0,0,0.0
51583,Females,North Carolina,80-84 yrs,2017.0,0,110415,0.0,0,0.0
51584,,North Carolina,80-84 yrs,2017.0,0,186382,0.0,0,0.0
51585,Males,North Carolina,85+ yrs,2017.0,0,60903,0.0,0,0.0
51586,Females,North Carolina,85+ yrs,2017.0,0,121042,0.0,0,0.0
51587,,North Carolina,85+ yrs,2017.0,0,181945,0.0,0,0.0
51588,Males,North Dakota,00-04 yrs,2017.0,0,27546,0.0,0,0.0
51589,Females,North Dakota,00-04 yrs,2017.0,0,26497,0.0,0,0.0
51590,,North Dakota,00-04 yrs,2017.0,0,54043,0.0,0,0.0
51591,Males,North Dakota,05-09 yrs,2017.0,0,25206,0.0,0,0.0
51592,Females,North Dakota,05-09 yrs,2017.0,0,24218,0.0,0,0.0
51593,,North Dakota,05-09 yrs,2017.0,0,49424,0.0,0,0.0
51594,Males,North Dakota,10-14 yrs,2017.0,0,23899,0.0,0,0.0
51595,Females,North Dakota,10-14 yrs,2017.0,0,22587,0.0,0,0.0
51596,,North Dakota,10-14 yrs,2017.0,0,46486,0.0,0,0.0
51597,Males,North Dakota,15-19 yrs,2017.0,0,24662,0.0,0,0.0
51598,Females,North Dakota,15-19 yrs,2017.0,0,22705,0.0,0,0.0
51599,,North Dakota,15-19 yrs,2017.0,0,47367,0.0,0,0.0
51600,Males,North Dakota,20-24 yrs,2017.0,0,34588,0.0,0,0.0
51601,Females,North Dakota,20-24 yrs,2017.0,0,30303,0.0,0,0.0
51602,,North Dakota,20-24 yrs,2017.0,0,64891,0.0,0,0.0
51603,Males,North Dakota,25-29 yrs,2017.0,0,33221,0.0,0,0.0
51604,Females,North Dakota,25-29 yrs,2017.0,0,27373,0.0,0,0.0
51605,,North Dakota,25-29 yrs,2017.0,0,60594,0.0,0,0.0
51606,Males,North Dakota,30-34 yrs,2017.0,0,29081,0.0,0,0.0
51607,Females,North Dakota,30-34 yrs,2017.0,0,24578,0.0,0,0.0
51608,,North Dakota,30-34 yrs,2017.0,0,53659,0.0,0,0.0
51609,Males,North Dakota,35-39 yrs,2017.0,0,25820,0.0,0,0.0
51610,Females,North Dakota,35-39 yrs,2017.0,0,22682,0.0,0,0.0
51611,,North Dakota,35-39 yrs,2017.0,0,48502,0.0,0,0.0
51612,Males,North Dakota,40-44 yrs,2017.0,0,21003,0.0,0,0.0
51613,Females,North Dakota,40-44 yrs,2017.0,0,18641,0.0,0,0.0
51614,,North Dakota,40-44 yrs,2017.0,0,39644,0.0,0,0.0
51615,Males,North Dakota,45-49 yrs,2017.0,0,20421,0.0,0,0.0
51616,Females,North Dakota,45-49 yrs,2017.0,0,19015,0.0,0,0.0
51617,,North Dakota,45-49 yrs,2017.0,0,39436,0.0,0,0.0
51618,Males,North Dakota,50-54 yrs,2017.0,0,21844,0.0,0,0.0
51619,Females,North Dakota,50-54 yrs,2017.0,0,21014,0.0,0,0.0
51620,,North Dakota,50-54 yrs,2017.0,0,42858,0.0,0,0.0
51621,Males,North Dakota,55-59 yrs,2017.0,0,25060,0.0,0,0.0
51622,Females,North Dakota,55-59 yrs,2017.0,0,24376,0.0,0,0.0
51623,,North Dakota,55-59 yrs,2017.0,0,49436,0.0,0,0.0
51624,Males,North Dakota,60-64 yrs,2017.0,0,23209,0.0,0,0.0
51625,Females,North Dakota,60-64 yrs,2017.0,0,22636,0.0,0,0.0
51626,,North Dakota,60-64 yrs,2017.0,0,45845,0.0,0,0.0
51627,Males,North Dakota,65-69 yrs,2017.0,0,18379,0.0,0,0.0
51628,Females,North Dakota,65-69 yrs,2017.0,0,17635,0.0,0,0.0
51629,,North Dakota,65-69 yrs,2017.0,0,36014,0.0,0,0.0
51630,Males,North Dakota,70-74 yrs,2017.0,0,12549,0.0,0,0.0
51631,Females,North Dakota,70-74 yrs,2017.0,0,13187,0.0,0,0.0
51632,,North Dakota,70-74 yrs,2017.0,0,25736,0.0,0,0.0
51633,Males,North Dakota,75-79 yrs,2017.0,0,8349,0.0,0,0.0
51634,Females,North Dakota,75-79 yrs,2017.0,0,9857,0.0,0,0.0
51635,,North Dakota,75-79 yrs,2017.0,0,18206,0.0,0,0.0
51636,Males,North Dakota,80-84 yrs,2017.0,0,6082,0.0,0,0.0
51637,Females,North Dakota,80-84 yrs,2017.0,0,8521,0.0,0,0.0
51638,,North Dakota,80-84 yrs,2017.0,0,14603,0.0,0,0.0
51639,Males,North Dakota,85+ yrs,2017.0,0,6380,0.0,0,0.0
51640,Females,North Dakota,85+ yrs,2017.0,0,12269,0.0,0,0.0
51641,,North Dakota,85+ yrs,2017.0,0,18649,0.0,0,0.0
51642,Males,Ohio,00-04 yrs,2017.0,0,357181,0.0,18,5.04
51643,Females,Ohio,00-04 yrs,2017.0,0,341599,0.0,0,0.0
51644,,Ohio,00-04 yrs,2017.0,0,698780,0.0,S,0.0
51645,Males,Ohio,05-09 yrs,2017.0,0,362887,0.0,0,0.0
51646,Females,Ohio,05-09 yrs,2017.0,0,346324,0.0,0,0.0
51647,,Ohio,05-09 yrs,2017.0,0,709211,0.0,10,1.41
51648,Males,Ohio,10-14 yrs,2017.0,0,376537,0.0,0,0.0
51649,Females,Ohio,10-14 yrs,2017.0,0,361409,0.0,0,0.0
51650,,Ohio,10-14 yrs,2017.0,0,737946,0.0,10,1.36
51651,Males,Ohio,15-19 yrs,2017.0,69,392890,17.56,71,18.07
51652,Females,Ohio,15-19 yrs,2017.0,0,374594,0.0,0,0.0
51653,,Ohio,15-19 yrs,2017.0,S,767484,0.0,S,0.0
51654,Males,Ohio,20-24 yrs,2017.0,106,389045,27.25,114,29.3
51655,Females,Ohio,20-24 yrs,2017.0,24,376337,6.38,27,7.17
51656,,Ohio,20-24 yrs,2017.0,130,765382,16.98,141,18.42
51657,Males,Ohio,25-29 yrs,2017.0,108,402124,26.86,120,29.84
51658,Females,Ohio,25-29 yrs,2017.0,0,394315,0.0,17,4.31
51659,,Ohio,25-29 yrs,2017.0,S,796439,0.0,137,17.2
51660,Males,Ohio,30-34 yrs,2017.0,91,364063,25.0,108,29.67
51661,Females,Ohio,30-34 yrs,2017.0,14,363259,3.85,19,5.23
51662,,Ohio,30-34 yrs,2017.0,105,727322,14.44,127,17.46
51663,Males,Ohio,35-39 yrs,2017.0,55,356089,15.45,60,16.85
51664,Females,Ohio,35-39 yrs,2017.0,0,358962,0.0,22,6.13
51665,,Ohio,35-39 yrs,2017.0,S,715051,0.0,82,11.47
51666,Males,Ohio,40-44 yrs,2017.0,31,330349,9.38,41,12.41
51667,Females,Ohio,40-44 yrs,2017.0,0,335818,0.0,10,2.98
51668,,Ohio,40-44 yrs,2017.0,S,666167,0.0,51,7.66
51669,Males,Ohio,45-49 yrs,2017.0,19,368639,5.15,33,8.95
51670,Females,Ohio,45-49 yrs,2017.0,10,375535,2.66,16,4.26
51671,,Ohio,45-49 yrs,2017.0,29,744174,3.9,49,6.58
51672,Males,Ohio,50-54 yrs,2017.0,25,381400,6.55,39,10.23
51673,Females,Ohio,50-54 yrs,2017.0,0,393842,0.0,12,3.05
51674,,Ohio,50-54 yrs,2017.0,S,775242,0.0,51,6.58
51675,Males,Ohio,55-59 yrs,2017.0,12,406593,2.95,17,4.18
51676,Females,Ohio,55-59 yrs,2017.0,0,429895,0.0,0,0.0
51677,,Ohio,55-59 yrs,2017.0,S,836488,0.0,S,0.0
51678,Males,Ohio,60-64 yrs,2017.0,0,373706,0.0,21,5.62
51679,Females,Ohio,60-64 yrs,2017.0,0,402081,0.0,0,0.0
51680,,Ohio,60-64 yrs,2017.0,13,775787,1.68,S,0.0
51681,Males,Ohio,65-69 yrs,2017.0,0,305592,0.0,0,0.0
51682,Females,Ohio,65-69 yrs,2017.0,0,341182,0.0,0,0.0
51683,,Ohio,65-69 yrs,2017.0,0,646774,0.0,0,0.0
51684,Males,Ohio,70-74 yrs,2017.0,0,218136,0.0,0,0.0
51685,Females,Ohio,70-74 yrs,2017.0,0,255681,0.0,0,0.0
51686,,Ohio,70-74 yrs,2017.0,0,473817,0.0,12,2.53
51687,Males,Ohio,75-79 yrs,2017.0,0,145607,0.0,0,0.0
51688,Females,Ohio,75-79 yrs,2017.0,0,187924,0.0,0,0.0
51689,,Ohio,75-79 yrs,2017.0,0,333531,0.0,0,0.0
51690,Males,Ohio,80-84 yrs,2017.0,0,95043,0.0,0,0.0
51691,Females,Ohio,80-84 yrs,2017.0,0,137541,0.0,0,0.0
51692,,Ohio,80-84 yrs,2017.0,0,232584,0.0,10,4.3
51693,Males,Ohio,85+ yrs,2017.0,0,87219,0.0,0,0.0
51694,Females,Ohio,85+ yrs,2017.0,0,169211,0.0,0,0.0
51695,,Ohio,85+ yrs,2017.0,0,256430,0.0,0,0.0
51696,Males,Oklahoma,00-04 yrs,2017.0,0,134987,0.0,0,0.0
51697,Females,Oklahoma,00-04 yrs,2017.0,0,128753,0.0,0,0.0
51698,,Oklahoma,00-04 yrs,2017.0,0,263740,0.0,12,4.55
51699,Males,Oklahoma,05-09 yrs,2017.0,0,137330,0.0,0,0.0
51700,Females,Oklahoma,05-09 yrs,2017.0,0,131572,0.0,0,0.0
51701,,Oklahoma,05-09 yrs,2017.0,0,268902,0.0,0,0.0
51702,Males,Oklahoma,10-14 yrs,2017.0,0,136919,0.0,0,0.0
51703,Females,Oklahoma,10-14 yrs,2017.0,0,131063,0.0,0,0.0
51704,,Oklahoma,10-14 yrs,2017.0,0,267982,0.0,0,0.0
51705,Males,Oklahoma,15-19 yrs,2017.0,23,135957,16.92,27,19.86
51706,Females,Oklahoma,15-19 yrs,2017.0,0,127864,0.0,0,0.0
51707,,Oklahoma,15-19 yrs,2017.0,S,263821,0.0,S,0.0
51708,Males,Oklahoma,20-24 yrs,2017.0,25,142942,17.49,28,19.59
51709,Females,Oklahoma,20-24 yrs,2017.0,10,131774,7.59,11,8.35
51710,,Oklahoma,20-24 yrs,2017.0,35,274716,12.74,39,14.2
51711,Males,Oklahoma,25-29 yrs,2017.0,34,142287,23.9,40,28.11
51712,Females,Oklahoma,25-29 yrs,2017.0,0,138274,0.0,0,0.0
51713,,Oklahoma,25-29 yrs,2017.0,S,280561,0.0,S,0.0
51714,Males,Oklahoma,30-34 yrs,2017.0,25,134189,18.63,30,22.36
51715,Females,Oklahoma,30-34 yrs,2017.0,0,130846,0.0,0,0.0
51716,,Oklahoma,30-34 yrs,2017.0,S,265035,0.0,S,0.0
51717,Males,Oklahoma,35-39 yrs,2017.0,23,128957,17.84,31,24.04
51718,Females,Oklahoma,35-39 yrs,2017.0,0,126781,0.0,0,0.0
51719,,Oklahoma,35-39 yrs,2017.0,S,255738,0.0,S,0.0
51720,Males,Oklahoma,40-44 yrs,2017.0,17,114258,14.88,23,20.13
51721,Females,Oklahoma,40-44 yrs,2017.0,0,113212,0.0,0,0.0
51722,,Oklahoma,40-44 yrs,2017.0,S,227470,0.0,S,0.0
51723,Males,Oklahoma,45-49 yrs,2017.0,19,116196,16.35,29,24.96
51724,Females,Oklahoma,45-49 yrs,2017.0,0,116031,0.0,0,0.0
51725,,Oklahoma,45-49 yrs,2017.0,S,232227,0.0,S,0.0
51726,Males,Oklahoma,50-54 yrs,2017.0,0,117086,0.0,19,16.23
51727,Females,Oklahoma,50-54 yrs,2017.0,0,119467,0.0,0,0.0
51728,,Oklahoma,50-54 yrs,2017.0,14,236553,5.92,S,0.0
51729,Males,Oklahoma,55-59 yrs,2017.0,0,124784,0.0,10,8.01
51730,Females,Oklahoma,55-59 yrs,2017.0,0,131370,0.0,0,0.0
51731,,Oklahoma,55-59 yrs,2017.0,0,256154,0.0,S,0.0
51732,Males,Oklahoma,60-64 yrs,2017.0,0,112837,0.0,0,0.0
51733,Females,Oklahoma,60-64 yrs,2017.0,0,122305,0.0,0,0.0
51734,,Oklahoma,60-64 yrs,2017.0,0,235142,0.0,0,0.0
51735,Males,Oklahoma,65-69 yrs,2017.0,0,92958,0.0,0,0.0
51736,Females,Oklahoma,65-69 yrs,2017.0,0,103709,0.0,0,0.0
51737,,Oklahoma,65-69 yrs,2017.0,0,196667,0.0,0,0.0
51738,Males,Oklahoma,70-74 yrs,2017.0,0,71244,0.0,0,0.0
51739,Females,Oklahoma,70-74 yrs,2017.0,0,82820,0.0,0,0.0
51740,,Oklahoma,70-74 yrs,2017.0,0,154064,0.0,0,0.0
51741,Males,Oklahoma,75-79 yrs,2017.0,0,48054,0.0,0,0.0
51742,Females,Oklahoma,75-79 yrs,2017.0,0,59688,0.0,0,0.0
51743,,Oklahoma,75-79 yrs,2017.0,0,107742,0.0,0,0.0
51744,Males,Oklahoma,80-84 yrs,2017.0,0,30911,0.0,0,0.0
51745,Females,Oklahoma,80-84 yrs,2017.0,0,42072,0.0,0,0.0
51746,,Oklahoma,80-84 yrs,2017.0,0,72983,0.0,0,0.0
51747,Males,Oklahoma,85+ yrs,2017.0,0,25666,0.0,0,0.0
51748,Females,Oklahoma,85+ yrs,2017.0,0,45701,0.0,0,0.0
51749,,Oklahoma,85+ yrs,2017.0,0,71367,0.0,0,0.0
51750,Males,Oregon,00-04 yrs,2017.0,0,121051,0.0,0,0.0
51751,Females,Oregon,00-04 yrs,2017.0,0,114917,0.0,0,0.0
51752,,Oregon,00-04 yrs,2017.0,0,235968,0.0,0,0.0
51753,Males,Oregon,05-09 yrs,2017.0,0,124383,0.0,0,0.0
51754,Females,Oregon,05-09 yrs,2017.0,0,118882,0.0,0,0.0
51755,,Oregon,05-09 yrs,2017.0,0,243265,0.0,0,0.0
51756,Males,Oregon,10-14 yrs,2017.0,0,125796,0.0,0,0.0
51757,Females,Oregon,10-14 yrs,2017.0,0,120194,0.0,0,0.0
51758,,Oregon,10-14 yrs,2017.0,0,245990,0.0,0,0.0
51759,Males,Oregon,15-19 yrs,2017.0,0,126405,0.0,0,0.0
51760,Females,Oregon,15-19 yrs,2017.0,0,120366,0.0,0,0.0
51761,,Oregon,15-19 yrs,2017.0,0,246771,0.0,0,0.0
51762,Males,Oregon,20-24 yrs,2017.0,0,135075,0.0,0,0.0
51763,Females,Oregon,20-24 yrs,2017.0,0,129632,0.0,0,0.0
51764,,Oregon,20-24 yrs,2017.0,0,264707,0.0,10,3.78
51765,Males,Oregon,25-29 yrs,2017.0,0,151097,0.0,13,8.6
51766,Females,Oregon,25-29 yrs,2017.0,0,146156,0.0,0,0.0
51767,,Oregon,25-29 yrs,2017.0,10,297253,3.36,S,0.0
51768,Males,Oregon,30-34 yrs,2017.0,10,146521,6.82,13,8.87
51769,Females,Oregon,30-34 yrs,2017.0,0,143258,0.0,0,0.0
51770,,Oregon,30-34 yrs,2017.0,S,289779,0.0,S,0.0
51771,Males,Oregon,35-39 yrs,2017.0,12,144724,8.29,15,10.36
51772,Females,Oregon,35-39 yrs,2017.0,0,142805,0.0,0,0.0
51773,,Oregon,35-39 yrs,2017.0,S,287529,0.0,S,0.0
51774,Males,Oregon,40-44 yrs,2017.0,0,131463,0.0,0,0.0
51775,Females,Oregon,40-44 yrs,2017.0,0,128182,0.0,0,0.0
51776,,Oregon,40-44 yrs,2017.0,0,259645,0.0,10,3.85
51777,Males,Oregon,45-49 yrs,2017.0,0,133197,0.0,0,0.0
51778,Females,Oregon,45-49 yrs,2017.0,0,130282,0.0,0,0.0
51779,,Oregon,45-49 yrs,2017.0,0,263479,0.0,0,0.0
51780,Males,Oregon,50-54 yrs,2017.0,0,125324,0.0,12,9.58
51781,Females,Oregon,50-54 yrs,2017.0,0,126653,0.0,0,0.0
51782,,Oregon,50-54 yrs,2017.0,0,251977,0.0,S,0.0
51783,Males,Oregon,55-59 yrs,2017.0,0,131649,0.0,0,0.0
51784,Females,Oregon,55-59 yrs,2017.0,0,140593,0.0,0,0.0
51785,,Oregon,55-59 yrs,2017.0,0,272242,0.0,12,4.41
51786,Males,Oregon,60-64 yrs,2017.0,0,131528,0.0,0,0.0
51787,Females,Oregon,60-64 yrs,2017.0,0,143826,0.0,0,0.0
51788,,Oregon,60-64 yrs,2017.0,0,275354,0.0,0,0.0
51789,Males,Oregon,65-69 yrs,2017.0,0,118291,0.0,0,0.0
51790,Females,Oregon,65-69 yrs,2017.0,0,129014,0.0,0,0.0
51791,,Oregon,65-69 yrs,2017.0,0,247305,0.0,0,0.0
51792,Males,Oregon,70-74 yrs,2017.0,0,87616,0.0,0,0.0
51793,Females,Oregon,70-74 yrs,2017.0,0,96802,0.0,0,0.0
51794,,Oregon,70-74 yrs,2017.0,0,184418,0.0,0,0.0
