,Sex,State,Age Group,Year,Population,Deaths SF,Crude Rate SF,Deaths SI,Crude Rate SI,Deaths HF,Crude Rate HF,Deaths HI,Crude Rate HI
19162,Males,Michigan,25-29 yrs,2009,297861,28,9.4,60,20.14,57,19.14,67,22.49
19163,Females,Michigan,25-29 yrs,2009,297583,0,0.0,12,4.03,0,0.0,11,3.7
19164,Males,Michigan,30-34 yrs,2009,284897,25,8.78,61,21.41,52,18.25,58,20.36
19165,Females,Michigan,30-34 yrs,2009,287794,0,0.0,18,6.25,0,0.0,11,3.82
19166,Males,Michigan,35-39 yrs,2009,313400,43,13.72,81,25.85,49,15.63,54,17.23
19167,Females,Michigan,35-39 yrs,2009,319881,10,3.13,33,10.32,0,0.0,12,3.75
19168,Males,Michigan,40-44 yrs,2009,335329,37,11.03,76,22.66,37,11.03,45,13.42
19169,Females,Michigan,40-44 yrs,2009,339488,0,0.0,20,5.89,0,0.0,0,0.0
19170,Males,Michigan,45-49 yrs,2009,374346,49,13.09,106,28.32,29,7.75,43,11.49
19171,Females,Michigan,45-49 yrs,2009,383434,0,0.0,33,8.61,0,0.0,10,2.61
19172,Males,Michigan,50-54 yrs,2009,374192,56,14.97,123,32.87,21,5.61,25,6.68
19173,Females,Michigan,50-54 yrs,2009,387936,0,0.0,30,7.73,0,0.0,0,0.0
19174,Males,Michigan,55-59 yrs,2009,327565,51,15.57,86,26.25,10,3.05,20,6.11
19175,Females,Michigan,55-59 yrs,2009,343350,0,0.0,28,8.15,0,0.0,0,0.0
19176,Males,Michigan,60-64 yrs,2009,264077,36,13.63,50,18.93,0,0.0,10,3.79
19177,Females,Michigan,60-64 yrs,2009,281445,0,0.0,17,6.04,0,0.0,0,0.0
19178,Males,Michigan,65-69 yrs,2009,193978,35,18.04,50,25.78,0,0.0,10,5.16
19179,Females,Michigan,65-69 yrs,2009,214270,0,0.0,12,5.6,0,0.0,0,0.0
19180,Males,Michigan,70-74 yrs,2009,138745,23,16.58,29,20.9,0,0.0,0,0.0
19181,Females,Michigan,70-74 yrs,2009,164033,0,0.0,0,0.0,0,0.0,0,0.0
19182,Males,Michigan,75-79 yrs,2009,104442,30,28.72,35,33.51,0,0.0,0,0.0
19183,Females,Michigan,75-79 yrs,2009,140145,0,0.0,0,0.0,0,0.0,0,0.0
19184,Males,Michigan,80-84 yrs,2009,80469,24,29.83,28,34.8,0,0.0,0,0.0
19185,Females,Michigan,80-84 yrs,2009,120815,0,0.0,0,0.0,0,0.0,0,0.0
19186,Males,Michigan,85+ yrs,2009,59280,22,37.11,27,45.55,0,0.0,0,0.0
19187,Females,Michigan,85+ yrs,2009,127446,0,0.0,0,0.0,0,0.0,0,0.0
19188,Males,Minnesota,00-04 yrs,2009,181016,0,0.0,0,0.0,0,0.0,0,0.0
19189,Females,Minnesota,00-04 yrs,2009,174115,0,0.0,0,0.0,0,0.0,0,0.0
19190,Males,Minnesota,05-09 yrs,2009,180706,0,0.0,0,0.0,0,0.0,0,0.0
19191,Females,Minnesota,05-09 yrs,2009,172243,0,0.0,0,0.0,0,0.0,0,0.0
19192,Males,Minnesota,10-14 yrs,2009,180537,0,0.0,0,0.0,0,0.0,0,0.0
19193,Females,Minnesota,10-14 yrs,2009,172184,0,0.0,0,0.0,0,0.0,0,0.0
19194,Males,Minnesota,15-19 yrs,2009,191253,16,8.37,29,15.16,0,0.0,12,6.27
19195,Females,Minnesota,15-19 yrs,2009,181719,0,0.0,0,0.0,0,0.0,0,0.0
19196,Males,Minnesota,20-24 yrs,2009,182116,21,11.53,45,24.71,0,0.0,12,6.59
19197,Females,Minnesota,20-24 yrs,2009,176416,0,0.0,0,0.0,0,0.0,0,0.0
19198,Males,Minnesota,25-29 yrs,2009,187452,17,9.07,36,19.2,0,0.0,0,0.0
19199,Females,Minnesota,25-29 yrs,2009,183201,0,0.0,0,0.0,0,0.0,0,0.0
19200,Males,Minnesota,30-34 yrs,2009,171230,0,0.0,30,17.52,0,0.0,0,0.0
19201,Females,Minnesota,30-34 yrs,2009,165589,0,0.0,0,0.0,0,0.0,0,0.0
19202,Males,Minnesota,35-39 yrs,2009,169042,15,8.87,33,19.52,0,0.0,0,0.0
19203,Females,Minnesota,35-39 yrs,2009,165502,0,0.0,0,0.0,0,0.0,0,0.0
19204,Males,Minnesota,40-44 yrs,2009,179564,19,10.58,41,22.83,0,0.0,0,0.0
19205,Females,Minnesota,40-44 yrs,2009,178092,0,0.0,15,8.42,0,0.0,0,0.0
19206,Males,Minnesota,45-49 yrs,2009,206968,34,16.43,61,29.47,0,0.0,0,0.0
19207,Females,Minnesota,45-49 yrs,2009,205873,0,0.0,15,7.29,0,0.0,0,0.0
19208,Males,Minnesota,50-54 yrs,2009,197752,38,19.22,61,30.85,0,0.0,0,0.0
19209,Females,Minnesota,50-54 yrs,2009,197887,0,0.0,19,9.6,0,0.0,0,0.0
19210,Males,Minnesota,55-59 yrs,2009,170266,25,14.68,42,24.67,0,0.0,0,0.0
19211,Females,Minnesota,55-59 yrs,2009,171183,0,0.0,16,9.35,0,0.0,0,0.0
19212,Males,Minnesota,60-64 yrs,2009,131157,13,9.91,19,14.49,0,0.0,0,0.0
19213,Females,Minnesota,60-64 yrs,2009,135651,0,0.0,0,0.0,0,0.0,0,0.0
19214,Males,Minnesota,65-69 yrs,2009,94724,14,14.78,18,19.0,0,0.0,0,0.0
19215,Females,Minnesota,65-69 yrs,2009,102355,0,0.0,0,0.0,0,0.0,0,0.0
19216,Males,Minnesota,70-74 yrs,2009,69340,11,15.86,16,23.07,0,0.0,0,0.0
19217,Females,Minnesota,70-74 yrs,2009,79564,0,0.0,0,0.0,0,0.0,0,0.0
19218,Males,Minnesota,75-79 yrs,2009,54131,0,0.0,0,0.0,0,0.0,0,0.0
19219,Females,Minnesota,75-79 yrs,2009,67647,0,0.0,0,0.0,0,0.0,0,0.0
19220,Males,Minnesota,80-84 yrs,2009,40564,0,0.0,13,32.05,0,0.0,0,0.0
19221,Females,Minnesota,80-84 yrs,2009,59329,0,0.0,0,0.0,0,0.0,0,0.0
19222,Males,Minnesota,85+ yrs,2009,33427,0,0.0,10,29.92,0,0.0,0,0.0
19223,Females,Minnesota,85+ yrs,2009,71408,0,0.0,0,0.0,0,0.0,0,0.0
19224,Males,Mississippi,00-04 yrs,2009,108433,0,0.0,0,0.0,0,0.0,0,0.0
19225,Females,Mississippi,00-04 yrs,2009,104054,0,0.0,0,0.0,0,0.0,0,0.0
19226,Males,Mississippi,05-09 yrs,2009,104678,0,0.0,0,0.0,0,0.0,0,0.0
19227,Females,Mississippi,05-09 yrs,2009,100530,0,0.0,0,0.0,0,0.0,0,0.0
19228,Males,Mississippi,10-14 yrs,2009,106595,0,0.0,0,0.0,0,0.0,0,0.0
19229,Females,Mississippi,10-14 yrs,2009,101817,0,0.0,0,0.0,0,0.0,0,0.0
19230,Males,Mississippi,15-19 yrs,2009,115402,0,0.0,12,10.4,19,16.46,20,17.33
19231,Females,Mississippi,15-19 yrs,2009,111688,0,0.0,0,0.0,0,0.0,0,0.0
19232,Males,Mississippi,20-24 yrs,2009,105340,16,15.19,26,24.68,29,27.53,34,32.28
19233,Females,Mississippi,20-24 yrs,2009,104760,0,0.0,0,0.0,0,0.0,0,0.0
19234,Males,Mississippi,25-29 yrs,2009,99466,18,18.1,30,30.16,31,31.17,32,32.17
19235,Females,Mississippi,25-29 yrs,2009,101821,0,0.0,0,0.0,0,0.0,0,0.0
19236,Males,Mississippi,30-34 yrs,2009,90554,0,0.0,15,16.56,22,24.29,25,27.61
19237,Females,Mississippi,30-34 yrs,2009,93728,0,0.0,0,0.0,0,0.0,0,0.0
19238,Males,Mississippi,35-39 yrs,2009,92267,18,19.51,24,26.01,13,14.09,18,19.51
19239,Females,Mississippi,35-39 yrs,2009,97127,0,0.0,10,10.3,0,0.0,0,0.0
19240,Males,Mississippi,40-44 yrs,2009,92346,35,37.9,40,43.32,14,15.16,21,22.74
19241,Females,Mississippi,40-44 yrs,2009,96847,0,0.0,0,0.0,0,0.0,0,0.0
19242,Males,Mississippi,45-49 yrs,2009,102072,26,25.47,36,35.27,0,0.0,15,14.7
19243,Females,Mississippi,45-49 yrs,2009,108143,0,0.0,0,0.0,0,0.0,0,0.0
19244,Males,Mississippi,50-54 yrs,2009,100515,23,22.88,34,33.83,10,9.95,18,17.91
19245,Females,Mississippi,50-54 yrs,2009,106975,0,0.0,0,0.0,0,0.0,0,0.0
19246,Males,Mississippi,55-59 yrs,2009,87617,23,26.25,30,34.24,11,12.55,15,17.12
19247,Females,Mississippi,55-59 yrs,2009,95438,0,0.0,0,0.0,0,0.0,0,0.0
19248,Males,Mississippi,60-64 yrs,2009,74213,0,0.0,0,0.0,0,0.0,0,0.0
19249,Females,Mississippi,60-64 yrs,2009,80380,0,0.0,0,0.0,0,0.0,0,0.0
19250,Males,Mississippi,65-69 yrs,2009,55202,12,21.74,13,23.55,0,0.0,0,0.0
19251,Females,Mississippi,65-69 yrs,2009,63484,0,0.0,0,0.0,0,0.0,0,0.0
19252,Males,Mississippi,70-74 yrs,2009,41723,0,0.0,0,0.0,0,0.0,0,0.0
19253,Females,Mississippi,70-74 yrs,2009,51151,0,0.0,0,0.0,0,0.0,0,0.0
19254,Males,Mississippi,75-79 yrs,2009,28439,0,0.0,0,0.0,0,0.0,0,0.0
19255,Females,Mississippi,75-79 yrs,2009,40854,0,0.0,0,0.0,0,0.0,0,0.0
19256,Males,Mississippi,80-84 yrs,2009,19295,17,88.11,19,98.47,0,0.0,0,0.0
19257,Females,Mississippi,80-84 yrs,2009,32141,0,0.0,0,0.0,0,0.0,0,0.0
19258,Males,Mississippi,85+ yrs,2009,12617,0,0.0,0,0.0,0,0.0,0,0.0
19259,Females,Mississippi,85+ yrs,2009,31062,0,0.0,0,0.0,0,0.0,0,0.0
19260,Males,Missouri,00-04 yrs,2009,199035,0,0.0,0,0.0,0,0.0,14,7.03
19261,Females,Missouri,00-04 yrs,2009,190674,0,0.0,0,0.0,0,0.0,12,6.29
19262,Males,Missouri,05-09 yrs,2009,198654,0,0.0,0,0.0,0,0.0,0,0.0
19263,Females,Missouri,05-09 yrs,2009,189569,0,0.0,0,0.0,0,0.0,0,0.0
19264,Males,Missouri,10-14 yrs,2009,203342,0,0.0,0,0.0,0,0.0,0,0.0
19265,Females,Missouri,10-14 yrs,2009,193718,0,0.0,0,0.0,0,0.0,0,0.0
19266,Males,Missouri,15-19 yrs,2009,219508,14,6.38,25,11.39,62,28.24,64,29.16
19267,Females,Missouri,15-19 yrs,2009,209478,0,0.0,0,0.0,11,5.25,14,6.68
19268,Males,Missouri,20-24 yrs,2009,207103,28,13.52,51,24.63,54,26.07,57,27.52
19269,Females,Missouri,20-24 yrs,2009,203946,0,0.0,0,0.0,0,0.0,11,5.39
19270,Males,Missouri,25-29 yrs,2009,201283,31,15.4,64,31.8,41,20.37,46,22.85
19271,Females,Missouri,25-29 yrs,2009,202675,0,0.0,17,8.39,10,4.93,14,6.91
19272,Males,Missouri,30-34 yrs,2009,182214,27,14.82,53,29.09,37,20.31,39,21.4
19273,Females,Missouri,30-34 yrs,2009,181709,0,0.0,19,10.46,0,0.0,0,0.0
19274,Males,Missouri,35-39 yrs,2009,186620,28,15.0,63,33.76,21,11.25,24,12.86
19275,Females,Missouri,35-39 yrs,2009,188152,0,0.0,18,9.57,0,0.0,0,0.0
19276,Males,Missouri,40-44 yrs,2009,191020,31,16.23,58,30.36,13,6.81,19,9.95
19277,Females,Missouri,40-44 yrs,2009,193980,0,0.0,19,9.79,0,0.0,0,0.0
19278,Males,Missouri,45-49 yrs,2009,223399,48,21.49,84,37.6,0,0.0,20,8.95
19279,Females,Missouri,45-49 yrs,2009,227751,0,0.0,24,10.54,0,0.0,0,0.0
19280,Males,Missouri,50-54 yrs,2009,214567,46,21.44,74,34.49,11,5.13,24,11.19
19281,Females,Missouri,50-54 yrs,2009,222828,0,0.0,28,12.57,0,0.0,0,0.0
19282,Males,Missouri,55-59 yrs,2009,184389,35,18.98,51,27.66,0,0.0,0,0.0
19283,Females,Missouri,55-59 yrs,2009,197647,0,0.0,23,11.64,0,0.0,0,0.0
19284,Males,Missouri,60-64 yrs,2009,153664,20,13.02,35,22.78,0,0.0,0,0.0
19285,Females,Missouri,60-64 yrs,2009,167187,0,0.0,0,0.0,0,0.0,0,0.0
19286,Males,Missouri,65-69 yrs,2009,118227,24,20.3,28,23.68,0,0.0,0,0.0
19287,Females,Missouri,65-69 yrs,2009,132848,0,0.0,0,0.0,0,0.0,0,0.0
19288,Males,Missouri,70-74 yrs,2009,87566,20,22.84,22,25.12,0,0.0,0,0.0
19289,Females,Missouri,70-74 yrs,2009,103562,0,0.0,0,0.0,0,0.0,0,0.0
19290,Males,Missouri,75-79 yrs,2009,66617,20,30.02,22,33.02,0,0.0,0,0.0
19291,Females,Missouri,75-79 yrs,2009,87660,0,0.0,0,0.0,0,0.0,0,0.0
19292,Males,Missouri,80-84 yrs,2009,47100,28,59.45,29,61.57,0,0.0,0,0.0
19293,Females,Missouri,80-84 yrs,2009,71782,0,0.0,0,0.0,0,0.0,0,0.0
19294,Males,Missouri,85+ yrs,2009,34759,12,34.52,16,46.03,0,0.0,0,0.0
19295,Females,Missouri,85+ yrs,2009,76855,0,0.0,0,0.0,0,0.0,0,0.0
19296,Males,Montana,00-04 yrs,2009,31693,0,0.0,0,0.0,0,0.0,0,0.0
19297,Females,Montana,00-04 yrs,2009,29965,0,0.0,0,0.0,0,0.0,0,0.0
19298,Males,Montana,05-09 yrs,2009,30864,0,0.0,0,0.0,0,0.0,0,0.0
19299,Females,Montana,05-09 yrs,2009,29567,0,0.0,0,0.0,0,0.0,0,0.0
19300,Males,Montana,10-14 yrs,2009,31732,0,0.0,0,0.0,0,0.0,0,0.0
19301,Females,Montana,10-14 yrs,2009,29807,0,0.0,0,0.0,0,0.0,0,0.0
19302,Males,Montana,15-19 yrs,2009,35187,0,0.0,11,31.26,0,0.0,0,0.0
19303,Females,Montana,15-19 yrs,2009,32930,0,0.0,0,0.0,0,0.0,0,0.0
19304,Males,Montana,20-24 yrs,2009,35221,13,36.91,22,62.46,0,0.0,0,0.0
19305,Females,Montana,20-24 yrs,2009,32356,0,0.0,0,0.0,0,0.0,0,0.0
19306,Males,Montana,25-29 yrs,2009,32525,0,0.0,12,36.89,0,0.0,0,0.0
19307,Females,Montana,25-29 yrs,2009,30411,0,0.0,0,0.0,0,0.0,0,0.0
19308,Males,Montana,30-34 yrs,2009,29640,0,0.0,12,40.49,0,0.0,0,0.0
19309,Females,Montana,30-34 yrs,2009,27893,0,0.0,0,0.0,0,0.0,0,0.0
19310,Males,Montana,35-39 yrs,2009,28479,0,0.0,10,35.11,0,0.0,0,0.0
19311,Females,Montana,35-39 yrs,2009,27442,0,0.0,0,0.0,0,0.0,0,0.0
19312,Males,Montana,40-44 yrs,2009,29124,0,0.0,13,44.64,0,0.0,0,0.0
19313,Females,Montana,40-44 yrs,2009,28885,0,0.0,0,0.0,0,0.0,0,0.0
19314,Males,Montana,45-49 yrs,2009,36250,15,41.38,16,44.14,0,0.0,0,0.0
19315,Females,Montana,45-49 yrs,2009,36968,0,0.0,0,0.0,0,0.0,0,0.0
19316,Males,Montana,50-54 yrs,2009,38643,0,0.0,17,43.99,0,0.0,0,0.0
19317,Females,Montana,50-54 yrs,2009,39907,0,0.0,0,0.0,0,0.0,0,0.0
19318,Males,Montana,55-59 yrs,2009,37419,14,37.41,20,53.45,0,0.0,0,0.0
19319,Females,Montana,55-59 yrs,2009,37194,0,0.0,0,0.0,0,0.0,0,0.0
19320,Males,Montana,60-64 yrs,2009,30673,13,42.38,13,42.38,0,0.0,0,0.0
19321,Females,Montana,60-64 yrs,2009,29280,0,0.0,0,0.0,0,0.0,0,0.0
19322,Males,Montana,65-69 yrs,2009,22776,0,0.0,11,48.3,0,0.0,0,0.0
19323,Females,Montana,65-69 yrs,2009,22472,0,0.0,0,0.0,0,0.0,0,0.0
19324,Males,Montana,70-74 yrs,2009,16265,0,0.0,0,0.0,0,0.0,0,0.0
19325,Females,Montana,70-74 yrs,2009,17087,0,0.0,0,0.0,0,0.0,0,0.0
19326,Males,Montana,75-79 yrs,2009,11919,0,0.0,0,0.0,0,0.0,0,0.0
19327,Females,Montana,75-79 yrs,2009,13687,0,0.0,0,0.0,0,0.0,0,0.0
19328,Males,Montana,80-84 yrs,2009,8634,0,0.0,0,0.0,0,0.0,0,0.0
19329,Females,Montana,80-84 yrs,2009,11422,0,0.0,0,0.0,0,0.0,0,0.0
19330,Males,Montana,85+ yrs,2009,6816,0,0.0,0,0.0,0,0.0,0,0.0
19331,Females,Montana,85+ yrs,2009,12849,0,0.0,0,0.0,0,0.0,0,0.0
19332,Males,Nebraska,00-04 yrs,2009,67124,0,0.0,0,0.0,0,0.0,0,0.0
19333,Females,Nebraska,00-04 yrs,2009,63751,0,0.0,0,0.0,0,0.0,0,0.0
19334,Males,Nebraska,05-09 yrs,2009,64821,0,0.0,0,0.0,0,0.0,0,0.0
19335,Females,Nebraska,05-09 yrs,2009,61964,0,0.0,0,0.0,0,0.0,0,0.0
19336,Males,Nebraska,10-14 yrs,2009,62568,0,0.0,0,0.0,0,0.0,0,0.0
19337,Females,Nebraska,10-14 yrs,2009,59948,0,0.0,0,0.0,0,0.0,0,0.0
19338,Males,Nebraska,15-19 yrs,2009,66649,0,0.0,0,0.0,0,0.0,0,0.0
19339,Females,Nebraska,15-19 yrs,2009,63547,0,0.0,0,0.0,0,0.0,0,0.0
19340,Males,Nebraska,20-24 yrs,2009,66428,10,15.05,17,25.59,0,0.0,0,0.0
19341,Females,Nebraska,20-24 yrs,2009,63068,0,0.0,0,0.0,0,0.0,0,0.0
19342,Males,Nebraska,25-29 yrs,2009,64479,0,0.0,0,0.0,0,0.0,0,0.0
19343,Females,Nebraska,25-29 yrs,2009,61675,0,0.0,0,0.0,0,0.0,0,0.0
19344,Males,Nebraska,30-34 yrs,2009,58110,0,0.0,15,25.81,0,0.0,0,0.0
19345,Females,Nebraska,30-34 yrs,2009,56287,0,0.0,0,0.0,0,0.0,0,0.0
19346,Males,Nebraska,35-39 yrs,2009,56323,0,0.0,10,17.75,0,0.0,0,0.0
19347,Females,Nebraska,35-39 yrs,2009,54435,0,0.0,0,0.0,0,0.0,0,0.0
19348,Males,Nebraska,40-44 yrs,2009,56002,0,0.0,10,17.86,0,0.0,0,0.0
19349,Females,Nebraska,40-44 yrs,2009,55061,0,0.0,0,0.0,0,0.0,0,0.0
19350,Males,Nebraska,45-49 yrs,2009,65370,0,0.0,0,0.0,0,0.0,0,0.0
19351,Females,Nebraska,45-49 yrs,2009,65736,0,0.0,0,0.0,0,0.0,0,0.0
19352,Males,Nebraska,50-54 yrs,2009,64258,11,17.12,18,28.01,0,0.0,0,0.0
19353,Females,Nebraska,50-54 yrs,2009,64332,0,0.0,0,0.0,0,0.0,0,0.0
19354,Males,Nebraska,55-59 yrs,2009,57148,0,0.0,13,22.75,0,0.0,0,0.0
19355,Females,Nebraska,55-59 yrs,2009,58395,0,0.0,0,0.0,0,0.0,0,0.0
19356,Males,Nebraska,60-64 yrs,2009,44880,0,0.0,0,0.0,0,0.0,0,0.0
19357,Females,Nebraska,60-64 yrs,2009,46192,0,0.0,0,0.0,0,0.0,0,0.0
19358,Males,Nebraska,65-69 yrs,2009,32239,0,0.0,0,0.0,0,0.0,0,0.0
19359,Females,Nebraska,65-69 yrs,2009,34997,0,0.0,0,0.0,0,0.0,0,0.0
19360,Males,Nebraska,70-74 yrs,2009,24861,0,0.0,0,0.0,0,0.0,0,0.0
19361,Females,Nebraska,70-74 yrs,2009,29210,0,0.0,0,0.0,0,0.0,0,0.0
19362,Males,Nebraska,75-79 yrs,2009,20121,0,0.0,0,0.0,0,0.0,0,0.0
19363,Females,Nebraska,75-79 yrs,2009,26190,0,0.0,0,0.0,0,0.0,0,0.0
19364,Males,Nebraska,80-84 yrs,2009,15190,0,0.0,0,0.0,0,0.0,0,0.0
19365,Females,Nebraska,80-84 yrs,2009,22662,0,0.0,0,0.0,0,0.0,0,0.0
19366,Males,Nebraska,85+ yrs,2009,12493,0,0.0,0,0.0,0,0.0,0,0.0
19367,Females,Nebraska,85+ yrs,2009,26169,0,0.0,0,0.0,0,0.0,0,0.0
19368,Males,Nevada,00-04 yrs,2009,97379,0,0.0,0,0.0,0,0.0,0,0.0
19369,Females,Nevada,00-04 yrs,2009,93091,0,0.0,0,0.0,0,0.0,0,0.0
19370,Males,Nevada,05-09 yrs,2009,92917,0,0.0,0,0.0,0,0.0,0,0.0
19371,Females,Nevada,05-09 yrs,2009,88306,0,0.0,0,0.0,0,0.0,0,0.0
19372,Males,Nevada,10-14 yrs,2009,93501,0,0.0,0,0.0,0,0.0,0,0.0
19373,Females,Nevada,10-14 yrs,2009,89291,0,0.0,0,0.0,0,0.0,0,0.0
19374,Males,Nevada,15-19 yrs,2009,94004,0,0.0,0,0.0,16,17.02,18,19.15
19375,Females,Nevada,15-19 yrs,2009,88257,0,0.0,0,0.0,0,0.0,0,0.0
19376,Males,Nevada,20-24 yrs,2009,90507,14,15.47,21,23.2,10,11.05,15,16.57
19377,Females,Nevada,20-24 yrs,2009,85445,0,0.0,0,0.0,0,0.0,0,0.0
19378,Males,Nevada,25-29 yrs,2009,102107,25,24.48,37,36.24,13,12.73,17,16.65
19379,Females,Nevada,25-29 yrs,2009,97738,0,0.0,0,0.0,0,0.0,0,0.0
19380,Males,Nevada,30-34 yrs,2009,97005,15,15.46,22,22.68,12,12.37,17,17.52
19381,Females,Nevada,30-34 yrs,2009,91627,0,0.0,0,0.0,0,0.0,0,0.0
19382,Males,Nevada,35-39 yrs,2009,100207,12,11.98,27,26.94,12,11.98,14,13.97
19383,Females,Nevada,35-39 yrs,2009,95050,0,0.0,0,0.0,0,0.0,0,0.0
19384,Males,Nevada,40-44 yrs,2009,99007,25,25.25,40,40.4,0,0.0,10,10.1
19385,Females,Nevada,40-44 yrs,2009,91795,0,0.0,14,15.25,0,0.0,0,0.0
19386,Males,Nevada,45-49 yrs,2009,99485,22,22.11,37,37.19,0,0.0,0,0.0
19387,Females,Nevada,45-49 yrs,2009,94085,0,0.0,20,21.26,0,0.0,0,0.0
19388,Males,Nevada,50-54 yrs,2009,90908,19,20.9,42,46.2,0,0.0,0,0.0
19389,Females,Nevada,50-54 yrs,2009,89921,0,0.0,20,22.24,0,0.0,0,0.0
19390,Males,Nevada,55-59 yrs,2009,79834,22,27.56,32,40.08,0,0.0,0,0.0
19391,Females,Nevada,55-59 yrs,2009,82557,0,0.0,0,0.0,0,0.0,0,0.0
19392,Males,Nevada,60-64 yrs,2009,71700,21,29.29,29,40.45,0,0.0,0,0.0
19393,Females,Nevada,60-64 yrs,2009,73718,0,0.0,0,0.0,0,0.0,0,0.0
19394,Males,Nevada,65-69 yrs,2009,54765,21,38.35,30,54.78,0,0.0,0,0.0
19395,Females,Nevada,65-69 yrs,2009,56796,0,0.0,0,0.0,0,0.0,0,0.0
19396,Males,Nevada,70-74 yrs,2009,39452,21,53.23,22,55.76,0,0.0,0,0.0
19397,Females,Nevada,70-74 yrs,2009,40649,0,0.0,0,0.0,0,0.0,0,0.0
19398,Males,Nevada,75-79 yrs,2009,27091,10,36.91,11,40.6,0,0.0,0,0.0
19399,Females,Nevada,75-79 yrs,2009,29325,0,0.0,0,0.0,0,0.0,0,0.0
19400,Males,Nevada,80-84 yrs,2009,16692,19,113.83,21,125.81,0,0.0,0,0.0
19401,Females,Nevada,80-84 yrs,2009,21424,0,0.0,0,0.0,0,0.0,0,0.0
19402,Males,Nevada,85+ yrs,2009,10486,0,0.0,0,0.0,0,0.0,0,0.0
19403,Females,Nevada,85+ yrs,2009,18543,0,0.0,0,0.0,0,0.0,0,0.0
19404,Males,New Hampshire,00-04 yrs,2009,36316,0,0.0,0,0.0,0,0.0,0,0.0
19405,Females,New Hampshire,00-04 yrs,2009,34913,0,0.0,0,0.0,0,0.0,0,0.0
19406,Males,New Hampshire,05-09 yrs,2009,39432,0,0.0,0,0.0,0,0.0,0,0.0
19407,Females,New Hampshire,05-09 yrs,2009,38096,0,0.0,0,0.0,0,0.0,0,0.0
19408,Males,New Hampshire,10-14 yrs,2009,44551,0,0.0,0,0.0,0,0.0,0,0.0
19409,Females,New Hampshire,10-14 yrs,2009,41653,0,0.0,0,0.0,0,0.0,0,0.0
19410,Males,New Hampshire,15-19 yrs,2009,48608,0,0.0,0,0.0,0,0.0,0,0.0
19411,Females,New Hampshire,15-19 yrs,2009,46557,0,0.0,0,0.0,0,0.0,0,0.0
19412,Males,New Hampshire,20-24 yrs,2009,42935,0,0.0,11,25.62,0,0.0,0,0.0
19413,Females,New Hampshire,20-24 yrs,2009,41173,0,0.0,0,0.0,0,0.0,0,0.0
19414,Males,New Hampshire,25-29 yrs,2009,36387,0,0.0,0,0.0,0,0.0,0,0.0
19415,Females,New Hampshire,25-29 yrs,2009,35856,0,0.0,0,0.0,0,0.0,0,0.0
19416,Males,New Hampshire,30-34 yrs,2009,35196,0,0.0,11,31.25,0,0.0,0,0.0
19417,Females,New Hampshire,30-34 yrs,2009,36146,0,0.0,0,0.0,0,0.0,0,0.0
19418,Males,New Hampshire,35-39 yrs,2009,42309,0,0.0,13,30.73,0,0.0,0,0.0
19419,Females,New Hampshire,35-39 yrs,2009,43201,0,0.0,0,0.0,0,0.0,0,0.0
19420,Males,New Hampshire,40-44 yrs,2009,49133,0,0.0,0,0.0,0,0.0,0,0.0
19421,Females,New Hampshire,40-44 yrs,2009,50188,0,0.0,0,0.0,0,0.0,0,0.0
19422,Males,New Hampshire,45-49 yrs,2009,56654,11,19.42,19,33.54,0,0.0,0,0.0
19423,Females,New Hampshire,45-49 yrs,2009,58020,0,0.0,0,0.0,0,0.0,0,0.0
19424,Males,New Hampshire,50-54 yrs,2009,55058,0,0.0,17,30.88,0,0.0,0,0.0
19425,Females,New Hampshire,50-54 yrs,2009,55660,0,0.0,0,0.0,0,0.0,0,0.0
19426,Males,New Hampshire,55-59 yrs,2009,46633,10,21.44,16,34.31,0,0.0,0,0.0
19427,Females,New Hampshire,55-59 yrs,2009,47504,0,0.0,0,0.0,0,0.0,0,0.0
19428,Males,New Hampshire,60-64 yrs,2009,38657,0,0.0,0,0.0,0,0.0,0,0.0
19429,Females,New Hampshire,60-64 yrs,2009,39997,0,0.0,0,0.0,0,0.0,0,0.0
19430,Males,New Hampshire,65-69 yrs,2009,26953,0,0.0,0,0.0,0,0.0,0,0.0
19431,Females,New Hampshire,65-69 yrs,2009,28313,0,0.0,0,0.0,0,0.0,0,0.0
19432,Males,New Hampshire,70-74 yrs,2009,18430,0,0.0,0,0.0,0,0.0,0,0.0
19433,Females,New Hampshire,70-74 yrs,2009,20706,0,0.0,0,0.0,0,0.0,0,0.0
19434,Males,New Hampshire,75-79 yrs,2009,14215,0,0.0,0,0.0,0,0.0,0,0.0
19435,Females,New Hampshire,75-79 yrs,2009,17458,0,0.0,0,0.0,0,0.0,0,0.0
19436,Males,New Hampshire,80-84 yrs,2009,9984,0,0.0,0,0.0,0,0.0,0,0.0
19437,Females,New Hampshire,80-84 yrs,2009,15041,0,0.0,0,0.0,0,0.0,0,0.0
19438,Males,New Hampshire,85+ yrs,2009,7776,0,0.0,0,0.0,0,0.0,0,0.0
19439,Females,New Hampshire,85+ yrs,2009,16393,0,0.0,0,0.0,0,0.0,0,0.0
19440,Males,New Jersey,00-04 yrs,2009,276341,0,0.0,0,0.0,0,0.0,0,0.0
19441,Females,New Jersey,00-04 yrs,2009,264922,0,0.0,0,0.0,0,0.0,0,0.0
19442,Males,New Jersey,05-09 yrs,2009,289149,0,0.0,0,0.0,0,0.0,0,0.0
