,Sex,State,Age Group,Year,Population,Deaths SF,Crude Rate SF,Deaths SI,Crude Rate SI,Deaths HF,Crude Rate HF,Deaths HI,Crude Rate HI
34271,Males,North Carolina,65-69 yrs,2017,255063,48,18.82,67,26.27,0,0.0,14,5.49
34272,Females,North Carolina,65-69 yrs,2017,297283,12,4.04,25,8.41,0,0.0,0,0.0
34273,Males,North Carolina,70-74 yrs,2017,196829,51,25.91,61,30.99,0,0.0,0,0.0
34274,Females,North Carolina,70-74 yrs,2017,232306,0,0.0,0,0.0,0,0.0,0,0.0
34275,Males,North Carolina,75-79 yrs,2017,123398,43,34.85,47,38.09,0,0.0,0,0.0
34276,Females,North Carolina,75-79 yrs,2017,157239,0,0.0,0,0.0,0,0.0,0,0.0
34277,Males,North Carolina,80-84 yrs,2017,75967,38,50.02,40,52.65,0,0.0,0,0.0
34278,Females,North Carolina,80-84 yrs,2017,110415,0,0.0,0,0.0,0,0.0,0,0.0
34279,Males,North Carolina,85+ yrs,2017,60903,34,55.83,38,62.39,0,0.0,0,0.0
34280,Females,North Carolina,85+ yrs,2017,121042,0,0.0,0,0.0,0,0.0,0,0.0
34281,Males,North Dakota,00-04 yrs,2017,27546,0,0.0,0,0.0,0,0.0,0,0.0
34282,Females,North Dakota,00-04 yrs,2017,26497,0,0.0,0,0.0,0,0.0,0,0.0
34283,Males,North Dakota,05-09 yrs,2017,25206,0,0.0,0,0.0,0,0.0,0,0.0
34284,Females,North Dakota,05-09 yrs,2017,24218,0,0.0,0,0.0,0,0.0,0,0.0
34285,Males,North Dakota,10-14 yrs,2017,23899,0,0.0,0,0.0,0,0.0,0,0.0
34286,Females,North Dakota,10-14 yrs,2017,22587,0,0.0,0,0.0,0,0.0,0,0.0
34287,Males,North Dakota,15-19 yrs,2017,24662,0,0.0,11,44.6,0,0.0,0,0.0
34288,Females,North Dakota,15-19 yrs,2017,22705,0,0.0,0,0.0,0,0.0,0,0.0
34289,Males,North Dakota,20-24 yrs,2017,34588,10,28.91,16,46.26,0,0.0,0,0.0
34290,Females,North Dakota,20-24 yrs,2017,30303,0,0.0,0,0.0,0,0.0,0,0.0
34291,Males,North Dakota,25-29 yrs,2017,33221,12,36.12,14,42.14,0,0.0,0,0.0
34292,Females,North Dakota,25-29 yrs,2017,27373,0,0.0,0,0.0,0,0.0,0,0.0
34293,Males,North Dakota,30-34 yrs,2017,29081,15,51.58,24,82.53,0,0.0,0,0.0
34294,Females,North Dakota,30-34 yrs,2017,24578,0,0.0,0,0.0,0,0.0,0,0.0
34295,Males,North Dakota,35-39 yrs,2017,25820,0,0.0,0,0.0,0,0.0,0,0.0
34296,Females,North Dakota,35-39 yrs,2017,22682,0,0.0,0,0.0,0,0.0,0,0.0
34297,Males,North Dakota,40-44 yrs,2017,21003,0,0.0,0,0.0,0,0.0,0,0.0
34298,Females,North Dakota,40-44 yrs,2017,18641,0,0.0,0,0.0,0,0.0,0,0.0
34299,Males,North Dakota,45-49 yrs,2017,20421,0,0.0,11,53.87,0,0.0,0,0.0
34300,Females,North Dakota,45-49 yrs,2017,19015,0,0.0,0,0.0,0,0.0,0,0.0
34301,Males,North Dakota,50-54 yrs,2017,21844,10,45.78,11,50.36,0,0.0,0,0.0
34302,Females,North Dakota,50-54 yrs,2017,21014,0,0.0,0,0.0,0,0.0,0,0.0
34303,Males,North Dakota,55-59 yrs,2017,25060,0,0.0,0,0.0,0,0.0,0,0.0
34304,Females,North Dakota,55-59 yrs,2017,24376,0,0.0,0,0.0,0,0.0,0,0.0
34305,Males,North Dakota,60-64 yrs,2017,23209,0,0.0,0,0.0,0,0.0,0,0.0
34306,Females,North Dakota,60-64 yrs,2017,22636,0,0.0,0,0.0,0,0.0,0,0.0
34307,Males,North Dakota,65-69 yrs,2017,18379,0,0.0,0,0.0,0,0.0,0,0.0
34308,Females,North Dakota,65-69 yrs,2017,17635,0,0.0,0,0.0,0,0.0,0,0.0
34309,Males,North Dakota,70-74 yrs,2017,12549,0,0.0,0,0.0,0,0.0,0,0.0
34310,Females,North Dakota,70-74 yrs,2017,13187,0,0.0,0,0.0,0,0.0,0,0.0
34311,Males,North Dakota,75-79 yrs,2017,8349,0,0.0,0,0.0,0,0.0,0,0.0
34312,Females,North Dakota,75-79 yrs,2017,9857,0,0.0,0,0.0,0,0.0,0,0.0
34313,Males,North Dakota,80-84 yrs,2017,6082,0,0.0,0,0.0,0,0.0,0,0.0
34314,Females,North Dakota,80-84 yrs,2017,8521,0,0.0,0,0.0,0,0.0,0,0.0
34315,Males,North Dakota,85+ yrs,2017,6380,0,0.0,0,0.0,0,0.0,0,0.0
34316,Females,North Dakota,85+ yrs,2017,12269,0,0.0,0,0.0,0,0.0,0,0.0
34317,Males,Ohio,00-04 yrs,2017,357181,0,0.0,0,0.0,0,0.0,18,5.04
34318,Females,Ohio,00-04 yrs,2017,341599,0,0.0,0,0.0,0,0.0,0,0.0
34319,Males,Ohio,05-09 yrs,2017,362887,0,0.0,0,0.0,0,0.0,0,0.0
34320,Females,Ohio,05-09 yrs,2017,346324,0,0.0,0,0.0,0,0.0,0,0.0
34321,Males,Ohio,10-14 yrs,2017,376537,0,0.0,19,5.05,0,0.0,0,0.0
34322,Females,Ohio,10-14 yrs,2017,361409,0,0.0,0,0.0,0,0.0,0,0.0
34323,Males,Ohio,15-19 yrs,2017,392890,32,8.14,71,18.07,69,17.56,71,18.07
34324,Females,Ohio,15-19 yrs,2017,374594,0,0.0,26,6.94,0,0.0,0,0.0
34325,Males,Ohio,20-24 yrs,2017,389045,76,19.54,123,31.62,106,27.25,114,29.3
34326,Females,Ohio,20-24 yrs,2017,376337,0,0.0,23,6.11,24,6.38,27,7.17
34327,Males,Ohio,25-29 yrs,2017,402124,75,18.65,137,34.07,108,26.86,120,29.84
34328,Females,Ohio,25-29 yrs,2017,394315,0,0.0,19,4.82,0,0.0,17,4.31
34329,Males,Ohio,30-34 yrs,2017,364063,40,10.99,117,32.14,91,25.0,108,29.67
34330,Females,Ohio,30-34 yrs,2017,363259,0,0.0,23,6.33,14,3.85,19,5.23
34331,Males,Ohio,35-39 yrs,2017,356089,47,13.2,107,30.05,55,15.45,60,16.85
34332,Females,Ohio,35-39 yrs,2017,358962,0,0.0,27,7.52,0,0.0,22,6.13
34333,Males,Ohio,40-44 yrs,2017,330349,66,19.98,127,38.44,31,9.38,41,12.41
34334,Females,Ohio,40-44 yrs,2017,335818,0,0.0,39,11.61,0,0.0,10,2.98
34335,Males,Ohio,45-49 yrs,2017,368639,55,14.92,123,33.37,19,5.15,33,8.95
34336,Females,Ohio,45-49 yrs,2017,375535,16,4.26,38,10.12,10,2.66,16,4.26
34337,Males,Ohio,50-54 yrs,2017,381400,70,18.35,115,30.15,25,6.55,39,10.23
34338,Females,Ohio,50-54 yrs,2017,393842,0,0.0,31,7.87,0,0.0,12,3.05
34339,Males,Ohio,55-59 yrs,2017,406593,75,18.45,117,28.78,12,2.95,17,4.18
34340,Females,Ohio,55-59 yrs,2017,429895,21,4.88,37,8.61,0,0.0,0,0.0
34341,Males,Ohio,60-64 yrs,2017,373706,53,14.18,92,24.62,0,0.0,21,5.62
34342,Females,Ohio,60-64 yrs,2017,402081,0,0.0,22,5.47,0,0.0,0,0.0
34343,Males,Ohio,65-69 yrs,2017,305592,43,14.07,65,21.27,0,0.0,0,0.0
34344,Females,Ohio,65-69 yrs,2017,341182,0,0.0,10,2.93,0,0.0,0,0.0
34345,Males,Ohio,70-74 yrs,2017,218136,45,20.63,53,24.3,0,0.0,0,0.0
34346,Females,Ohio,70-74 yrs,2017,255681,0,0.0,17,6.65,0,0.0,0,0.0
34347,Males,Ohio,75-79 yrs,2017,145607,54,37.09,63,43.27,0,0.0,0,0.0
34348,Females,Ohio,75-79 yrs,2017,187924,0,0.0,0,0.0,0,0.0,0,0.0
34349,Males,Ohio,80-84 yrs,2017,95043,39,41.03,44,46.29,0,0.0,0,0.0
34350,Females,Ohio,80-84 yrs,2017,137541,0,0.0,0,0.0,0,0.0,0,0.0
34351,Males,Ohio,85+ yrs,2017,87219,33,37.84,38,43.57,0,0.0,0,0.0
34352,Females,Ohio,85+ yrs,2017,169211,0,0.0,0,0.0,0,0.0,0,0.0
34353,Males,Oklahoma,00-04 yrs,2017,134987,0,0.0,0,0.0,0,0.0,0,0.0
34354,Females,Oklahoma,00-04 yrs,2017,128753,0,0.0,0,0.0,0,0.0,0,0.0
34355,Males,Oklahoma,05-09 yrs,2017,137330,0,0.0,0,0.0,0,0.0,0,0.0
34356,Females,Oklahoma,05-09 yrs,2017,131572,0,0.0,0,0.0,0,0.0,0,0.0
34357,Males,Oklahoma,10-14 yrs,2017,136919,0,0.0,0,0.0,0,0.0,0,0.0
34358,Females,Oklahoma,10-14 yrs,2017,131063,0,0.0,0,0.0,0,0.0,0,0.0
34359,Males,Oklahoma,15-19 yrs,2017,135957,28,20.59,42,30.89,23,16.92,27,19.86
34360,Females,Oklahoma,15-19 yrs,2017,127864,0,0.0,0,0.0,0,0.0,0,0.0
34361,Males,Oklahoma,20-24 yrs,2017,142942,40,27.98,62,43.37,25,17.49,28,19.59
34362,Females,Oklahoma,20-24 yrs,2017,131774,0,0.0,18,13.66,10,7.59,11,8.35
34363,Males,Oklahoma,25-29 yrs,2017,142287,38,26.71,61,42.87,34,23.9,40,28.11
34364,Females,Oklahoma,25-29 yrs,2017,138274,0,0.0,10,7.23,0,0.0,0,0.0
34365,Males,Oklahoma,30-34 yrs,2017,134189,25,18.63,62,46.2,25,18.63,30,22.36
34366,Females,Oklahoma,30-34 yrs,2017,130846,0,0.0,13,9.94,0,0.0,0,0.0
34367,Males,Oklahoma,35-39 yrs,2017,128957,20,15.51,46,35.67,23,17.84,31,24.04
34368,Females,Oklahoma,35-39 yrs,2017,126781,10,7.89,22,17.35,0,0.0,0,0.0
34369,Males,Oklahoma,40-44 yrs,2017,114258,17,14.88,43,37.63,17,14.88,23,20.13
34370,Females,Oklahoma,40-44 yrs,2017,113212,0,0.0,14,12.37,0,0.0,0,0.0
34371,Males,Oklahoma,45-49 yrs,2017,116196,18,15.49,32,27.54,19,16.35,29,24.96
34372,Females,Oklahoma,45-49 yrs,2017,116031,0,0.0,20,17.24,0,0.0,0,0.0
34373,Males,Oklahoma,50-54 yrs,2017,117086,14,11.96,36,30.75,0,0.0,19,16.23
34374,Females,Oklahoma,50-54 yrs,2017,119467,13,10.88,23,19.25,0,0.0,0,0.0
34375,Males,Oklahoma,55-59 yrs,2017,124784,33,26.45,49,39.27,0,0.0,10,8.01
34376,Females,Oklahoma,55-59 yrs,2017,131370,13,9.9,21,15.99,0,0.0,0,0.0
34377,Males,Oklahoma,60-64 yrs,2017,112837,29,25.7,40,35.45,0,0.0,0,0.0
34378,Females,Oklahoma,60-64 yrs,2017,122305,0,0.0,15,12.26,0,0.0,0,0.0
34379,Males,Oklahoma,65-69 yrs,2017,92958,23,24.74,28,30.12,0,0.0,0,0.0
34380,Females,Oklahoma,65-69 yrs,2017,103709,0,0.0,0,0.0,0,0.0,0,0.0
34381,Males,Oklahoma,70-74 yrs,2017,71244,22,30.88,23,32.28,0,0.0,0,0.0
34382,Females,Oklahoma,70-74 yrs,2017,82820,0,0.0,0,0.0,0,0.0,0,0.0
34383,Males,Oklahoma,75-79 yrs,2017,48054,13,27.05,13,27.05,0,0.0,0,0.0
34384,Females,Oklahoma,75-79 yrs,2017,59688,0,0.0,0,0.0,0,0.0,0,0.0
34385,Males,Oklahoma,80-84 yrs,2017,30911,15,48.53,15,48.53,0,0.0,0,0.0
34386,Females,Oklahoma,80-84 yrs,2017,42072,0,0.0,0,0.0,0,0.0,0,0.0
34387,Males,Oklahoma,85+ yrs,2017,25666,13,50.65,15,58.44,0,0.0,0,0.0
34388,Females,Oklahoma,85+ yrs,2017,45701,0,0.0,0,0.0,0,0.0,0,0.0
34389,Males,Oregon,00-04 yrs,2017,121051,0,0.0,0,0.0,0,0.0,0,0.0
34390,Females,Oregon,00-04 yrs,2017,114917,0,0.0,0,0.0,0,0.0,0,0.0
34391,Males,Oregon,05-09 yrs,2017,124383,0,0.0,0,0.0,0,0.0,0,0.0
34392,Females,Oregon,05-09 yrs,2017,118882,0,0.0,0,0.0,0,0.0,0,0.0
34393,Males,Oregon,10-14 yrs,2017,125796,0,0.0,0,0.0,0,0.0,0,0.0
34394,Females,Oregon,10-14 yrs,2017,120194,0,0.0,0,0.0,0,0.0,0,0.0
34395,Males,Oregon,15-19 yrs,2017,126405,14,11.08,29,22.94,0,0.0,0,0.0
34396,Females,Oregon,15-19 yrs,2017,120366,0,0.0,10,8.31,0,0.0,0,0.0
34397,Males,Oregon,20-24 yrs,2017,135075,29,21.47,51,37.76,0,0.0,0,0.0
34398,Females,Oregon,20-24 yrs,2017,129632,0,0.0,0,0.0,0,0.0,0,0.0
34399,Males,Oregon,25-29 yrs,2017,151097,23,15.22,48,31.77,0,0.0,13,8.6
34400,Females,Oregon,25-29 yrs,2017,146156,0,0.0,10,6.84,0,0.0,0,0.0
34401,Males,Oregon,30-34 yrs,2017,146521,25,17.06,52,35.49,10,6.82,13,8.87
34402,Females,Oregon,30-34 yrs,2017,143258,0,0.0,13,9.07,0,0.0,0,0.0
34403,Males,Oregon,35-39 yrs,2017,144724,26,17.97,56,38.69,12,8.29,15,10.36
34404,Females,Oregon,35-39 yrs,2017,142805,0,0.0,0,0.0,0,0.0,0,0.0
34405,Males,Oregon,40-44 yrs,2017,131463,24,18.26,43,32.71,0,0.0,0,0.0
34406,Females,Oregon,40-44 yrs,2017,128182,0,0.0,23,17.94,0,0.0,0,0.0
34407,Males,Oregon,45-49 yrs,2017,133197,22,16.52,48,36.04,0,0.0,0,0.0
34408,Females,Oregon,45-49 yrs,2017,130282,10,7.68,25,19.19,0,0.0,0,0.0
34409,Males,Oregon,50-54 yrs,2017,125324,35,27.93,52,41.49,0,0.0,12,9.58
34410,Females,Oregon,50-54 yrs,2017,126653,11,8.69,25,19.74,0,0.0,0,0.0
34411,Males,Oregon,55-59 yrs,2017,131649,30,22.79,56,42.54,0,0.0,0,0.0
34412,Females,Oregon,55-59 yrs,2017,140593,0,0.0,16,11.38,0,0.0,0,0.0
34413,Males,Oregon,60-64 yrs,2017,131528,25,19.01,38,28.89,0,0.0,0,0.0
34414,Females,Oregon,60-64 yrs,2017,143826,0,0.0,16,11.12,0,0.0,0,0.0
34415,Males,Oregon,65-69 yrs,2017,118291,40,33.81,51,43.11,0,0.0,0,0.0
34416,Females,Oregon,65-69 yrs,2017,129014,0,0.0,10,7.75,0,0.0,0,0.0
34417,Males,Oregon,70-74 yrs,2017,87616,20,22.83,34,38.81,0,0.0,0,0.0
34418,Females,Oregon,70-74 yrs,2017,96802,0,0.0,0,0.0,0,0.0,0,0.0
34419,Males,Oregon,75-79 yrs,2017,54846,21,38.29,22,40.11,0,0.0,0,0.0
34420,Females,Oregon,75-79 yrs,2017,63280,0,0.0,12,18.96,0,0.0,0,0.0
34421,Males,Oregon,80-84 yrs,2017,33457,18,53.8,20,59.78,0,0.0,0,0.0
34422,Females,Oregon,80-84 yrs,2017,42076,0,0.0,0,0.0,0,0.0,0,0.0
34423,Males,Oregon,85+ yrs,2017,30566,19,62.16,25,81.79,0,0.0,0,0.0
34424,Females,Oregon,85+ yrs,2017,52869,0,0.0,0,0.0,0,0.0,0,0.0
34425,Males,Pennsylvania,00-04 yrs,2017,362260,0,0.0,0,0.0,0,0.0,15,4.14
34426,Females,Pennsylvania,00-04 yrs,2017,346569,0,0.0,0,0.0,0,0.0,0,0.0
34427,Males,Pennsylvania,05-09 yrs,2017,372675,0,0.0,0,0.0,0,0.0,0,0.0
34428,Females,Pennsylvania,05-09 yrs,2017,356298,0,0.0,0,0.0,0,0.0,0,0.0
34429,Males,Pennsylvania,10-14 yrs,2017,386165,0,0.0,0,0.0,0,0.0,0,0.0
34430,Females,Pennsylvania,10-14 yrs,2017,368969,0,0.0,0,0.0,0,0.0,0,0.0
34431,Males,Pennsylvania,15-19 yrs,2017,416635,29,6.96,66,15.84,69,16.56,72,17.28
34432,Females,Pennsylvania,15-19 yrs,2017,399719,0,0.0,17,4.25,0,0.0,10,2.5
34433,Males,Pennsylvania,20-24 yrs,2017,422152,76,18.0,137,32.45,128,30.32,138,32.69
34434,Females,Pennsylvania,20-24 yrs,2017,409452,12,2.93,34,8.3,13,3.17,21,5.13
34435,Males,Pennsylvania,25-29 yrs,2017,445010,52,11.69,109,24.49,105,23.59,119,26.74
34436,Females,Pennsylvania,25-29 yrs,2017,426344,0,0.0,35,8.21,12,2.81,19,4.46
34437,Males,Pennsylvania,30-34 yrs,2017,413661,46,11.12,112,27.08,77,18.61,84,20.31
34438,Females,Pennsylvania,30-34 yrs,2017,403574,0,0.0,34,8.42,0,0.0,16,3.96
34439,Males,Pennsylvania,35-39 yrs,2017,384956,38,9.87,99,25.72,47,12.21,60,15.59
34440,Females,Pennsylvania,35-39 yrs,2017,384857,0,0.0,39,10.13,0,0.0,12,3.12
34441,Males,Pennsylvania,40-44 yrs,2017,355853,59,16.58,110,30.91,26,7.31,38,10.68
34442,Females,Pennsylvania,40-44 yrs,2017,359775,12,3.34,43,11.95,0,0.0,13,3.61
34443,Males,Pennsylvania,45-49 yrs,2017,405779,59,14.54,148,36.47,25,6.16,37,9.12
34444,Females,Pennsylvania,45-49 yrs,2017,412831,15,3.63,46,11.14,0,0.0,15,3.63
34445,Males,Pennsylvania,50-54 yrs,2017,432743,86,19.87,159,36.74,23,5.31,30,6.93
34446,Females,Pennsylvania,50-54 yrs,2017,447755,18,4.02,55,12.28,0,0.0,11,2.46
34447,Males,Pennsylvania,55-59 yrs,2017,456956,84,18.38,165,36.11,0,0.0,19,4.16
34448,Females,Pennsylvania,55-59 yrs,2017,480859,14,2.91,54,11.23,0,0.0,11,2.29
34449,Males,Pennsylvania,60-64 yrs,2017,421786,68,16.12,112,26.55,0,0.0,17,4.03
34450,Females,Pennsylvania,60-64 yrs,2017,452217,15,3.32,43,9.51,0,0.0,0,0.0
34451,Males,Pennsylvania,65-69 yrs,2017,345331,63,18.24,105,30.41,0,0.0,0,0.0
34452,Females,Pennsylvania,65-69 yrs,2017,381859,0,0.0,20,5.24,0,0.0,0,0.0
34453,Males,Pennsylvania,70-74 yrs,2017,254437,62,24.37,79,31.05,0,0.0,0,0.0
34454,Females,Pennsylvania,70-74 yrs,2017,297657,0,0.0,13,4.37,0,0.0,0,0.0
34455,Males,Pennsylvania,75-79 yrs,2017,169237,50,29.54,59,34.86,0,0.0,0,0.0
34456,Females,Pennsylvania,75-79 yrs,2017,216277,0,0.0,10,4.62,0,0.0,0,0.0
34457,Males,Pennsylvania,80-84 yrs,2017,113704,33,29.02,41,36.06,0,0.0,0,0.0
34458,Females,Pennsylvania,80-84 yrs,2017,165756,0,0.0,0,0.0,0,0.0,0,0.0
34459,Males,Pennsylvania,85+ yrs,2017,111989,45,40.18,59,52.68,0,0.0,0,0.0
34460,Females,Pennsylvania,85+ yrs,2017,223440,0,0.0,0,0.0,0,0.0,0,0.0
34461,Males,Rhode Island,00-04 yrs,2017,28045,0,0.0,0,0.0,0,0.0,0,0.0
34462,Females,Rhode Island,00-04 yrs,2017,26716,0,0.0,0,0.0,0,0.0,0,0.0
34463,Males,Rhode Island,05-09 yrs,2017,28421,0,0.0,0,0.0,0,0.0,0,0.0
34464,Females,Rhode Island,05-09 yrs,2017,27134,0,0.0,0,0.0,0,0.0,0,0.0
34465,Males,Rhode Island,10-14 yrs,2017,30342,0,0.0,0,0.0,0,0.0,0,0.0
34466,Females,Rhode Island,10-14 yrs,2017,29084,0,0.0,0,0.0,0,0.0,0,0.0
34467,Males,Rhode Island,15-19 yrs,2017,36017,0,0.0,0,0.0,0,0.0,0,0.0
34468,Females,Rhode Island,15-19 yrs,2017,36449,0,0.0,0,0.0,0,0.0,0,0.0
34469,Males,Rhode Island,20-24 yrs,2017,39730,0,0.0,12,30.2,0,0.0,0,0.0
34470,Females,Rhode Island,20-24 yrs,2017,39130,0,0.0,0,0.0,0,0.0,0,0.0
34471,Males,Rhode Island,25-29 yrs,2017,39121,0,0.0,11,28.12,0,0.0,0,0.0
34472,Females,Rhode Island,25-29 yrs,2017,37298,0,0.0,0,0.0,0,0.0,0,0.0
34473,Males,Rhode Island,30-34 yrs,2017,34737,0,0.0,0,0.0,0,0.0,0,0.0
34474,Females,Rhode Island,30-34 yrs,2017,33990,0,0.0,0,0.0,0,0.0,0,0.0
34475,Males,Rhode Island,35-39 yrs,2017,32094,0,0.0,0,0.0,0,0.0,0,0.0
34476,Females,Rhode Island,35-39 yrs,2017,32209,0,0.0,0,0.0,0,0.0,0,0.0
34477,Males,Rhode Island,40-44 yrs,2017,29193,0,0.0,10,34.25,0,0.0,0,0.0
34478,Females,Rhode Island,40-44 yrs,2017,29996,0,0.0,0,0.0,0,0.0,0,0.0
34479,Males,Rhode Island,45-49 yrs,2017,33088,0,0.0,12,36.27,0,0.0,0,0.0
34480,Females,Rhode Island,45-49 yrs,2017,35166,0,0.0,0,0.0,0,0.0,0,0.0
34481,Males,Rhode Island,50-54 yrs,2017,36230,0,0.0,11,30.36,0,0.0,0,0.0
34482,Females,Rhode Island,50-54 yrs,2017,38916,0,0.0,0,0.0,0,0.0,0,0.0
34483,Males,Rhode Island,55-59 yrs,2017,37289,0,0.0,12,32.18,0,0.0,0,0.0
34484,Females,Rhode Island,55-59 yrs,2017,40472,0,0.0,0,0.0,0,0.0,0,0.0
34485,Males,Rhode Island,60-64 yrs,2017,33810,0,0.0,0,0.0,0,0.0,0,0.0
34486,Females,Rhode Island,60-64 yrs,2017,37007,0,0.0,0,0.0,0,0.0,0,0.0
34487,Males,Rhode Island,65-69 yrs,2017,27030,0,0.0,0,0.0,0,0.0,0,0.0
34488,Females,Rhode Island,65-69 yrs,2017,29919,0,0.0,0,0.0,0,0.0,0,0.0
34489,Males,Rhode Island,70-74 yrs,2017,20091,0,0.0,0,0.0,0,0.0,0,0.0
34490,Females,Rhode Island,70-74 yrs,2017,23370,0,0.0,0,0.0,0,0.0,0,0.0
34491,Males,Rhode Island,75-79 yrs,2017,12490,0,0.0,0,0.0,0,0.0,0,0.0
34492,Females,Rhode Island,75-79 yrs,2017,16285,0,0.0,0,0.0,0,0.0,0,0.0
34493,Males,Rhode Island,80-84 yrs,2017,8433,0,0.0,0,0.0,0,0.0,0,0.0
34494,Females,Rhode Island,80-84 yrs,2017,12473,0,0.0,0,0.0,0,0.0,0,0.0
34495,Males,Rhode Island,85+ yrs,2017,8830,0,0.0,0,0.0,0,0.0,0,0.0
34496,Females,Rhode Island,85+ yrs,2017,19034,0,0.0,0,0.0,0,0.0,0,0.0
34497,Males,South Carolina,00-04 yrs,2017,149964,0,0.0,0,0.0,0,0.0,11,7.34
34498,Females,South Carolina,00-04 yrs,2017,143689,0,0.0,0,0.0,0,0.0,0,0.0
34499,Males,South Carolina,05-09 yrs,2017,156061,0,0.0,0,0.0,0,0.0,0,0.0
34500,Females,South Carolina,05-09 yrs,2017,151876,0,0.0,0,0.0,0,0.0,0,0.0
34501,Males,South Carolina,10-14 yrs,2017,159662,0,0.0,0,0.0,0,0.0,0,0.0
34502,Females,South Carolina,10-14 yrs,2017,154120,0,0.0,0,0.0,0,0.0,0,0.0
34503,Males,South Carolina,15-19 yrs,2017,165026,16,9.7,32,19.39,30,18.18,33,20.0
34504,Females,South Carolina,15-19 yrs,2017,157183,0,0.0,0,0.0,0,0.0,0,0.0
34505,Males,South Carolina,20-24 yrs,2017,173360,29,16.73,48,27.69,46,26.53,50,28.84
34506,Females,South Carolina,20-24 yrs,2017,161521,0,0.0,0,0.0,0,0.0,0,0.0
34507,Males,South Carolina,25-29 yrs,2017,173929,39,22.42,67,38.52,59,33.92,66,37.95
34508,Females,South Carolina,25-29 yrs,2017,177386,11,6.2,14,7.89,0,0.0,0,0.0
34509,Males,South Carolina,30-34 yrs,2017,154446,29,18.78,46,29.78,48,31.08,54,34.96
34510,Females,South Carolina,30-34 yrs,2017,159746,0,0.0,12,7.51,0,0.0,0,0.0
34511,Males,South Carolina,35-39 yrs,2017,151534,33,21.78,59,38.94,26,17.16,30,19.8
34512,Females,South Carolina,35-39 yrs,2017,158912,11,6.92,17,10.7,0,0.0,10,6.29
34513,Males,South Carolina,40-44 yrs,2017,142751,32,22.42,56,39.23,23,16.11,28,19.61
34514,Females,South Carolina,40-44 yrs,2017,150956,0,0.0,0,0.0,0,0.0,0,0.0
34515,Males,South Carolina,45-49 yrs,2017,155386,25,16.09,48,30.89,15,9.65,23,14.8
34516,Females,South Carolina,45-49 yrs,2017,164206,11,6.7,30,18.27,0,0.0,0,0.0
34517,Males,South Carolina,50-54 yrs,2017,158536,39,24.6,53,33.43,11,6.94,22,13.88
34518,Females,South Carolina,50-54 yrs,2017,172206,14,8.13,30,17.42,0,0.0,0,0.0
34519,Males,South Carolina,55-59 yrs,2017,161475,45,27.87,57,35.3,11,6.81,17,10.53
34520,Females,South Carolina,55-59 yrs,2017,179327,10,5.58,20,11.15,0,0.0,0,0.0
34521,Males,South Carolina,60-64 yrs,2017,150991,39,25.83,51,33.78,0,0.0,0,0.0
34522,Females,South Carolina,60-64 yrs,2017,175543,10,5.7,18,10.25,0,0.0,0,0.0
34523,Males,South Carolina,65-69 yrs,2017,138128,28,20.27,36,26.06,0,0.0,10,7.24
34524,Females,South Carolina,65-69 yrs,2017,160466,0,0.0,0,0.0,0,0.0,0,0.0
34525,Males,South Carolina,70-74 yrs,2017,109271,31,28.37,34,31.12,0,0.0,0,0.0
34526,Females,South Carolina,70-74 yrs,2017,125685,0,0.0,0,0.0,0,0.0,0,0.0
34527,Males,South Carolina,75-79 yrs,2017,68196,23,33.73,28,41.06,0,0.0,0,0.0
34528,Females,South Carolina,75-79 yrs,2017,82660,0,0.0,0,0.0,0,0.0,0,0.0
34529,Males,South Carolina,80-84 yrs,2017,39364,17,43.19,17,43.19,0,0.0,0,0.0
34530,Females,South Carolina,80-84 yrs,2017,54434,0,0.0,0,0.0,0,0.0,0,0.0
34531,Males,South Carolina,85+ yrs,2017,29607,0,0.0,0,0.0,0,0.0,0,0.0
34532,Females,South Carolina,85+ yrs,2017,56766,0,0.0,0,0.0,0,0.0,0,0.0
34533,Males,South Dakota,00-04 yrs,2017,31843,0,0.0,0,0.0,0,0.0,0,0.0
34534,Females,South Dakota,00-04 yrs,2017,29916,0,0.0,0,0.0,0,0.0,0,0.0
34535,Males,South Dakota,05-09 yrs,2017,30992,0,0.0,0,0.0,0,0.0,0,0.0
34536,Females,South Dakota,05-09 yrs,2017,29380,0,0.0,0,0.0,0,0.0,0,0.0
34537,Males,South Dakota,10-14 yrs,2017,30394,0,0.0,0,0.0,0,0.0,0,0.0
34538,Females,South Dakota,10-14 yrs,2017,28909,0,0.0,0,0.0,0,0.0,0,0.0
34539,Males,South Dakota,15-19 yrs,2017,29449,0,0.0,10,33.96,0,0.0,0,0.0
34540,Females,South Dakota,15-19 yrs,2017,27226,0,0.0,0,0.0,0,0.0,0,0.0
34541,Males,South Dakota,20-24 yrs,2017,31087,0,0.0,19,61.12,0,0.0,0,0.0
34542,Females,South Dakota,20-24 yrs,2017,28463,0,0.0,0,0.0,0,0.0,0,0.0
34543,Males,South Dakota,25-29 yrs,2017,29968,0,0.0,19,63.4,0,0.0,0,0.0
34544,Females,South Dakota,25-29 yrs,2017,27289,0,0.0,0,0.0,0,0.0,0,0.0
34545,Males,South Dakota,30-34 yrs,2017,29230,0,0.0,11,37.63,0,0.0,0,0.0
34546,Females,South Dakota,30-34 yrs,2017,27118,0,0.0,0,0.0,0,0.0,0,0.0
34547,Males,South Dakota,35-39 yrs,2017,28164,0,0.0,11,39.06,0,0.0,0,0.0
